"Date","Month","Month Name","Year","Province","Island","New Cases","New Death","New Recovered","New Active Cases"
"2020-07-29","7","July","2020","DKI Jakarta","Jawa","617","14","250","353"
"2020-07-29","7","July","2020","Daerah Istimewa Yogyakarta","Jawa","15","0","12","3"
"2020-07-29","7","July","2020","Jambi","Sumatera","15","2","2","11"
"2020-07-29","7","July","2020","Jawa Barat","Jawa","97","2","48","47"
"2020-07-29","7","July","2020","Jawa Tengah","Jawa","313","20","319","-26"
"2020-07-29","7","July","2020","Jawa Timur","Jawa","286","19","366","-99"
"2020-07-29","7","July","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-07-29","7","July","2020","Kalimantan Selatan","Kalimantan","101","8","71","22"
"2020-07-29","7","July","2020","Kalimantan Tengah","Kalimantan","0","0","1","-1"
"2020-07-29","7","July","2020","Kalimantan Timur","Kalimantan","57","0","47","10"
"2020-07-29","7","July","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-07-29","7","July","2020","Kepulauan Bangka Belitung","Sumatera","2","0","0","2"
"2020-07-29","7","July","2020","Kepulauan Riau","Sumatera","8","1","0","7"
"2020-07-29","7","July","2020","Lampung","Sumatera","0","0","0","0"
"2020-07-29","7","July","2020","Maluku","Maluku","1","0","16","-15"
"2020-07-29","7","July","2020","Maluku Utara","Maluku","31","1","17","13"
"2020-07-29","7","July","2020","Nusa Tenggara Barat","Nusa Tenggara","40","0","30","10"
"2020-07-29","7","July","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-07-29","7","July","2020","Papua","Papua","27","0","17","10"
"2020-07-29","7","July","2020","Papua Barat","Papua","16","0","2","14"
"2020-07-29","7","July","2020","Riau","Sumatera","6","0","16","-10"
"2020-07-29","7","July","2020","Sulawesi Barat","Sulawesi","6","0","6","0"
"2020-07-29","7","July","2020","Sulawesi Selatan","Sulawesi","126","3","24","99"
"2020-07-29","7","July","2020","Sulawesi Tengah","Sulawesi","1","0","0","1"
"2020-07-29","7","July","2020","Sulawesi Tenggara","Sulawesi","7","0","2","5"
"2020-07-29","7","July","2020","Sulawesi Utara","Sulawesi","57","0","39","18"
"2020-07-29","7","July","2020","Sumatera Barat","Sumatera","17","0","7","10"
"2020-07-29","7","July","2020","Sumatera Selatan","Sumatera","34","7","20","7"
"2020-07-29","7","July","2020","Sumatera Utara","Sumatera","241","3","30","208"
"2020-07-30","7","July","2020","Aceh","Sumatera","74","0","0","74"
"2020-07-30","7","July","2020","Bali","Nusa Tenggara","50","0","18","32"
"2020-07-30","7","July","2020","Banten","Jawa","29","3","17","9"
"2020-07-30","7","July","2020","Bengkulu","Sumatera","2","0","0","2"
"2020-07-30","7","July","2020","DKI Jakarta","Jawa","397","19","188","190"
"2020-07-30","7","July","2020","Daerah Istimewa Yogyakarta","Jawa","23","0","14","9"
"2020-07-30","7","July","2020","Jambi","Sumatera","2","0","0","2"
"2020-07-30","7","July","2020","Jawa Barat","Jawa","141","2","333","-194"
"2020-07-30","7","July","2020","Jawa Tengah","Jawa","163","19","409","-265"
"2020-07-30","7","July","2020","Jawa Timur","Jawa","315","20","283","12"
"2020-07-30","7","July","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-07-30","7","July","2020","Kalimantan Selatan","Kalimantan","87","1","155","-69"
"2020-07-30","7","July","2020","Kalimantan Tengah","Kalimantan","24","0","0","24"
"2020-07-30","7","July","2020","Kalimantan Timur","Kalimantan","70","2","30","38"
"2020-07-30","7","July","2020","Kalimantan Utara","Kalimantan","12","0","0","12"
"2020-07-30","7","July","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-07-30","7","July","2020","Kepulauan Riau","Sumatera","0","0","0","0"
"2020-07-30","7","July","2020","Lampung","Sumatera","3","0","0","3"
"2020-07-30","7","July","2020","Maluku","Maluku","24","1","2","21"
"2020-07-30","7","July","2020","Maluku Utara","Maluku","6","2","0","4"
"2020-07-30","7","July","2020","Nusa Tenggara Barat","Nusa Tenggara","36","0","12","24"
"2020-07-30","7","July","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-07-30","7","July","2020","Papua","Papua","33","0","14","19"
"2020-07-30","7","July","2020","Papua Barat","Papua","17","1","27","-11"
"2020-07-30","7","July","2020","Riau","Sumatera","10","0","19","-9"
"2020-07-30","7","July","2020","Sulawesi Barat","Sulawesi","22","1","7","14"
"2020-07-30","7","July","2020","Sulawesi Selatan","Sulawesi","92","3","103","-14"
"2020-07-30","7","July","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-07-30","7","July","2020","Sulawesi Tenggara","Sulawesi","6","0","7","-1"
"2020-07-30","7","July","2020","Sulawesi Utara","Sulawesi","86","3","22","61"
"2020-07-30","7","July","2020","Sumatera Barat","Sumatera","16","0","8","8"
"2020-07-30","7","July","2020","Sumatera Selatan","Sumatera","57","0","42","15"
"2020-07-30","7","July","2020","Sumatera Utara","Sumatera","68","4","268","-204"
"2020-07-31","7","July","2020","Aceh","Sumatera","98","0","0","98"
"2020-07-31","7","July","2020","Bali","Nusa Tenggara","47","0","10","37"
"2020-07-31","7","July","2020","Banten","Jawa","34","1","11","22"
"2020-07-31","7","July","2020","Bengkulu","Sumatera","3","0","0","3"
"2020-07-31","7","July","2020","DKI Jakarta","Jawa","430","14","405","11"
"2020-07-31","7","July","2020","Daerah Istimewa Yogyakarta","Jawa","64","0","17","47"
"2020-07-31","7","July","2020","Jambi","Sumatera","6","0","0","6"
"2020-07-31","7","July","2020","Jawa Barat","Jawa","69","0","17","52"
"2020-07-31","7","July","2020","Jawa Tengah","Jawa","235","8","95","132"
"2020-07-31","7","July","2020","Jawa Timur","Jawa","294","22","261","11"
"2020-07-31","7","July","2020","Kalimantan Barat","Kalimantan","6","0","0","6"
"2020-07-31","7","July","2020","Kalimantan Selatan","Kalimantan","128","6","68","54"
"2020-07-31","7","July","2020","Kalimantan Tengah","Kalimantan","28","3","34","-9"
"2020-07-31","7","July","2020","Kalimantan Timur","Kalimantan","49","1","15","33"
"2020-07-31","7","July","2020","Kalimantan Utara","Kalimantan","3","0","0","3"
"2020-07-31","7","July","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-07-31","7","July","2020","Kepulauan Riau","Sumatera","77","1","0","76"
"2020-07-31","7","July","2020","Lampung","Sumatera","0","0","0","0"
"2020-07-31","7","July","2020","Maluku","Maluku","0","0","0","0"
"2020-07-31","7","July","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-07-31","7","July","2020","Nusa Tenggara Barat","Nusa Tenggara","43","2","24","17"
"2020-07-31","7","July","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-07-31","7","July","2020","Papua","Papua","38","0","0","38"
"2020-07-31","7","July","2020","Papua Barat","Papua","3","0","0","3"
"2020-07-31","7","July","2020","Riau","Sumatera","18","0","4","14"
"2020-07-31","7","July","2020","Sulawesi Barat","Sulawesi","7","0","8","-1"
"2020-07-31","7","July","2020","Sulawesi Selatan","Sulawesi","76","0","5","71"
"2020-07-31","7","July","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-07-31","7","July","2020","Sulawesi Tenggara","Sulawesi","0","0","8","-8"
"2020-07-31","7","July","2020","Sulawesi Utara","Sulawesi","81","3","16","62"
"2020-07-31","7","July","2020","Sumatera Barat","Sumatera","41","1","2","38"
"2020-07-31","7","July","2020","Sumatera Selatan","Sumatera","30","1","38","-9"
"2020-07-31","7","July","2020","Sumatera Utara","Sumatera","104","5","106","-7"
"2020-08-01","8","August","2020","Aceh","Sumatera","0","1","0","-1"
"2020-08-01","8","August","2020","Bali","Nusa Tenggara","41","0","8","33"
"2020-08-01","8","August","2020","Banten","Jawa","23","0","39","-16"
"2020-08-01","8","August","2020","Bengkulu","Sumatera","1","1","0","0"
"2020-08-01","8","August","2020","DKI Jakarta","Jawa","368","12","680","-324"
"2020-08-01","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","67","1","11","55"
"2020-08-01","8","August","2020","Jambi","Sumatera","6","0","0","6"
"2020-08-01","8","August","2020","Jawa Barat","Jawa","59","0","19","40"
"2020-08-01","8","August","2020","Jawa Tengah","Jawa","142","16","335","-209"
"2020-08-01","8","August","2020","Jawa Timur","Jawa","581","19","238","324"
"2020-08-01","8","August","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-08-01","8","August","2020","Kalimantan Selatan","Kalimantan","62","0","82","-20"
"2020-08-01","8","August","2020","Kalimantan Tengah","Kalimantan","31","0","17","14"
"2020-08-01","8","August","2020","Kalimantan Timur","Kalimantan","7","1","7","-1"
"2020-08-01","8","August","2020","Kalimantan Utara","Kalimantan","1","0","0","1"
"2020-08-01","8","August","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-08-01","8","August","2020","Kepulauan Riau","Sumatera","41","0","0","41"
"2020-08-01","8","August","2020","Lampung","Sumatera","0","0","0","0"
"2020-08-01","8","August","2020","Maluku","Maluku","31","0","44","-13"
"2020-08-01","8","August","2020","Maluku Utara","Maluku","13","0","2","11"
"2020-08-01","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","0","0","0","0"
"2020-08-01","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-08-01","8","August","2020","Papua","Papua","28","0","0","28"
"2020-08-01","8","August","2020","Papua Barat","Papua","18","0","0","18"
"2020-08-01","8","August","2020","Riau","Sumatera","3","0","16","-13"
"2020-08-01","8","August","2020","Sulawesi Barat","Sulawesi","2","0","0","2"
"2020-08-01","8","August","2020","Sulawesi Selatan","Sulawesi","128","8","156","-36"
"2020-08-01","8","August","2020","Sulawesi Tengah","Sulawesi","0","0","1","-1"
"2020-08-01","8","August","2020","Sulawesi Tenggara","Sulawesi","5","0","7","-2"
"2020-08-01","8","August","2020","Sulawesi Utara","Sulawesi","68","0","19","49"
"2020-08-01","8","August","2020","Sumatera Barat","Sumatera","0","0","0","0"
"2020-08-01","8","August","2020","Sumatera Selatan","Sumatera","10","0","32","-22"
"2020-08-01","8","August","2020","Sumatera Utara","Sumatera","31","1","131","-101"
"2020-08-02","8","August","2020","Aceh","Sumatera","21","2","0","19"
"2020-08-02","8","August","2020","Bali","Nusa Tenggara","40","0","6","34"
"2020-08-02","8","August","2020","Banten","Jawa","12","1","10","1"
"2020-08-02","8","August","2020","Bengkulu","Sumatera","17","0","0","17"
"2020-08-02","8","August","2020","DKI Jakarta","Jawa","377","0","141","236"
"2020-08-02","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","19","0","10","9"
"2020-08-02","8","August","2020","Jambi","Sumatera","1","0","0","1"
"2020-08-02","8","August","2020","Jawa Barat","Jawa","57","0","7","50"
"2020-08-02","8","August","2020","Jawa Tengah","Jawa","73","25","147","-99"
"2020-08-02","8","August","2020","Jawa Timur","Jawa","330","23","220","87"
"2020-08-02","8","August","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-08-02","8","August","2020","Kalimantan Selatan","Kalimantan","32","0","18","14"
"2020-08-02","8","August","2020","Kalimantan Tengah","Kalimantan","17","0","12","5"
"2020-08-02","8","August","2020","Kalimantan Timur","Kalimantan","83","5","6","72"
"2020-08-02","8","August","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-08-02","8","August","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-08-02","8","August","2020","Kepulauan Riau","Sumatera","2","0","0","2"
"2020-08-02","8","August","2020","Lampung","Sumatera","16","1","0","15"
"2020-08-02","8","August","2020","Maluku","Maluku","11","0","5","6"
"2020-08-02","8","August","2020","Maluku Utara","Maluku","14","0","0","14"
"2020-08-02","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","50","5","26","19"
"2020-08-02","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","6","0","9","-3"
"2020-08-02","8","August","2020","Papua","Papua","27","1","22","4"
"2020-08-02","8","August","2020","Papua Barat","Papua","9","0","3","6"
"2020-08-02","8","August","2020","Riau","Sumatera","10","0","1","9"
"2020-08-02","8","August","2020","Sulawesi Barat","Sulawesi","6","0","4","2"
"2020-08-02","8","August","2020","Sulawesi Selatan","Sulawesi","95","0","0","95"
"2020-08-02","8","August","2020","Sulawesi Tengah","Sulawesi","6","0","0","6"
"2020-08-02","8","August","2020","Sulawesi Tenggara","Sulawesi","0","0","3","-3"
"2020-08-02","8","August","2020","Sulawesi Utara","Sulawesi","20","1","60","-41"
"2020-08-02","8","August","2020","Sumatera Barat","Sumatera","9","0","8","1"
"2020-08-02","8","August","2020","Sumatera Selatan","Sumatera","17","2","31","-16"
"2020-08-02","8","August","2020","Sumatera Utara","Sumatera","174","8","129","37"
"2020-08-03","8","August","2020","Aceh","Sumatera","2","1","0","1"
"2020-08-03","8","August","2020","Bali","Nusa Tenggara","41","0","4","37"
"2020-08-03","8","August","2020","Banten","Jawa","21","0","15","6"
"2020-08-03","8","August","2020","Bengkulu","Sumatera","0","0","0","0"
"2020-08-03","8","August","2020","DKI Jakarta","Jawa","472","16","134","322"
"2020-08-03","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","12","0","13","-1"
"2020-08-03","8","August","2020","Jambi","Sumatera","0","0","0","0"
"2020-08-03","8","August","2020","Jawa Barat","Jawa","53","0","47","6"
"2020-08-03","8","August","2020","Jawa Tengah","Jawa","96","3","174","-81"
"2020-08-03","8","August","2020","Jawa Timur","Jawa","321","16","259","46"
"2020-08-03","8","August","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-08-03","8","August","2020","Kalimantan Selatan","Kalimantan","46","2","92","-48"
"2020-08-03","8","August","2020","Kalimantan Tengah","Kalimantan","14","0","30","-16"
"2020-08-03","8","August","2020","Kalimantan Timur","Kalimantan","22","4","25","-7"
"2020-08-03","8","August","2020","Kalimantan Utara","Kalimantan","0","0","1","-1"
"2020-08-03","8","August","2020","Kepulauan Bangka Belitung","Sumatera","3","0","0","3"
"2020-08-03","8","August","2020","Kepulauan Riau","Sumatera","0","0","0","0"
"2020-08-03","8","August","2020","Lampung","Sumatera","26","0","16","10"
"2020-08-03","8","August","2020","Maluku","Maluku","0","0","2","-2"
"2020-08-03","8","August","2020","Maluku Utara","Maluku","5","0","17","-12"
"2020-08-03","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","35","2","9","24"
"2020-08-03","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-08-03","8","August","2020","Papua","Papua","0","0","0","0"
"2020-08-03","8","August","2020","Papua Barat","Papua","0","0","0","0"
"2020-08-03","8","August","2020","Riau","Sumatera","50","1","6","43"
"2020-08-03","8","August","2020","Sulawesi Barat","Sulawesi","1","1","3","-3"
"2020-08-03","8","August","2020","Sulawesi Selatan","Sulawesi","97","0","1","96"
"2020-08-03","8","August","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-08-03","8","August","2020","Sulawesi Tenggara","Sulawesi","2","1","47","-46"
"2020-08-03","8","August","2020","Sulawesi Utara","Sulawesi","78","1","49","28"
"2020-08-03","8","August","2020","Sumatera Barat","Sumatera","17","0","2","15"
"2020-08-03","8","August","2020","Sumatera Selatan","Sumatera","11","4","7","0"
"2020-08-03","8","August","2020","Sumatera Utara","Sumatera","57","2","39","16"
"2020-08-04","8","August","2020","Aceh","Sumatera","7","0","0","7"
"2020-08-04","8","August","2020","Bali","Nusa Tenggara","49","0","12","37"
"2020-08-04","8","August","2020","Banten","Jawa","33","0","14","19"
"2020-08-04","8","August","2020","Bengkulu","Sumatera","3","1","0","2"
"2020-08-04","8","August","2020","DKI Jakarta","Jawa","410","14","224","172"
"2020-08-04","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","12","0","14","-2"
"2020-08-04","8","August","2020","Jambi","Sumatera","19","0","1","18"
"2020-08-04","8","August","2020","Jawa Barat","Jawa","93","5","170","-82"
"2020-08-04","8","August","2020","Jawa Tengah","Jawa","60","1","142","-83"
"2020-08-04","8","August","2020","Jawa Timur","Jawa","391","19","246","126"
"2020-08-04","8","August","2020","Kalimantan Barat","Kalimantan","0","0","16","-16"
"2020-08-04","8","August","2020","Kalimantan Selatan","Kalimantan","119","1","50","68"
"2020-08-04","8","August","2020","Kalimantan Tengah","Kalimantan","53","0","31","22"
"2020-08-04","8","August","2020","Kalimantan Timur","Kalimantan","60","1","37","22"
"2020-08-04","8","August","2020","Kalimantan Utara","Kalimantan","3","0","50","-47"
"2020-08-04","8","August","2020","Kepulauan Bangka Belitung","Sumatera","0","0","2","-2"
"2020-08-04","8","August","2020","Kepulauan Riau","Sumatera","0","0","0","0"
"2020-08-04","8","August","2020","Lampung","Sumatera","0","0","1","-1"
"2020-08-04","8","August","2020","Maluku","Maluku","11","0","6","5"
"2020-08-04","8","August","2020","Maluku Utara","Maluku","6","0","216","-210"
"2020-08-04","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","21","2","11","8"
"2020-08-04","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-08-04","8","August","2020","Papua","Papua","50","0","47","3"
"2020-08-04","8","August","2020","Papua Barat","Papua","11","0","9","2"
"2020-08-04","8","August","2020","Riau","Sumatera","69","0","12","57"
"2020-08-04","8","August","2020","Sulawesi Barat","Sulawesi","3","0","3","0"
"2020-08-04","8","August","2020","Sulawesi Selatan","Sulawesi","115","7","139","-31"
"2020-08-04","8","August","2020","Sulawesi Tengah","Sulawesi","0","0","2","-2"
"2020-08-04","8","August","2020","Sulawesi Tenggara","Sulawesi","68","0","73","-5"
"2020-08-04","8","August","2020","Sulawesi Utara","Sulawesi","29","0","37","-8"
"2020-08-04","8","August","2020","Sumatera Barat","Sumatera","13","0","3","10"
"2020-08-04","8","August","2020","Sumatera Selatan","Sumatera","35","0","26","9"
"2020-08-04","8","August","2020","Sumatera Utara","Sumatera","68","6","64","-2"
"2020-08-05","8","August","2020","Aceh","Sumatera","2","1","0","1"
"2020-08-05","8","August","2020","Bali","Nusa Tenggara","39","0","3","36"
"2020-08-05","8","August","2020","Banten","Jawa","23","0","13","10"
"2020-08-05","8","August","2020","Bengkulu","Sumatera","1","0","17","-16"
"2020-08-05","8","August","2020","DKI Jakarta","Jawa","354","14","379","-39"
"2020-08-05","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","17","0","29","-12"
"2020-08-05","8","August","2020","Jambi","Sumatera","5","0","0","5"
"2020-08-05","8","August","2020","Jawa Barat","Jawa","124","0","9","115"
"2020-08-05","8","August","2020","Jawa Tengah","Jawa","148","15","195","-62"
"2020-08-05","8","August","2020","Jawa Timur","Jawa","414","11","347","56"
"2020-08-05","8","August","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-08-05","8","August","2020","Kalimantan Selatan","Kalimantan","54","0","95","-41"
"2020-08-05","8","August","2020","Kalimantan Tengah","Kalimantan","5","0","27","-22"
"2020-08-05","8","August","2020","Kalimantan Timur","Kalimantan","67","0","56","11"
"2020-08-05","8","August","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-08-05","8","August","2020","Kepulauan Bangka Belitung","Sumatera","1","0","7","-6"
"2020-08-05","8","August","2020","Kepulauan Riau","Sumatera","7","3","0","4"
"2020-08-05","8","August","2020","Lampung","Sumatera","1","0","3","-2"
"2020-08-05","8","August","2020","Maluku","Maluku","29","0","12","17"
"2020-08-05","8","August","2020","Maluku Utara","Maluku","7","0","201","-194"
"2020-08-05","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","26","2","29","-5"
"2020-08-05","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","1","0","9","-8"
"2020-08-05","8","August","2020","Papua","Papua","11","0","27","-16"
"2020-08-05","8","August","2020","Papua Barat","Papua","10","0","2","8"
"2020-08-05","8","August","2020","Riau","Sumatera","28","0","4","24"
"2020-08-05","8","August","2020","Sulawesi Barat","Sulawesi","3","0","1","2"
"2020-08-05","8","August","2020","Sulawesi Selatan","Sulawesi","127","1","155","-29"
"2020-08-05","8","August","2020","Sulawesi Tengah","Sulawesi","2","0","1","1"
"2020-08-05","8","August","2020","Sulawesi Tenggara","Sulawesi","35","2","8","25"
"2020-08-05","8","August","2020","Sulawesi Utara","Sulawesi","19","0","35","-16"
"2020-08-05","8","August","2020","Sumatera Barat","Sumatera","19","0","3","16"
"2020-08-05","8","August","2020","Sumatera Selatan","Sumatera","62","6","25","31"
"2020-08-05","8","August","2020","Sumatera Utara","Sumatera","130","2","74","54"
"2020-08-06","8","August","2020","Aceh","Sumatera","41","0","1","40"
"2020-08-06","8","August","2020","Bali","Nusa Tenggara","27","0","17","10"
"2020-08-06","8","August","2020","Banten","Jawa","32","2","13","17"
"2020-08-06","8","August","2020","Bengkulu","Sumatera","1","0","0","1"
"2020-08-06","8","August","2020","DKI Jakarta","Jawa","556","13","248","295"
"2020-08-06","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","18","0","20","-2"
"2020-08-06","8","August","2020","Jambi","Sumatera","0","0","0","0"
"2020-08-06","8","August","2020","Jawa Barat","Jawa","82","1","32","49"
"2020-08-06","8","August","2020","Jawa Tengah","Jawa","116","20","217","-121"
"2020-08-06","8","August","2020","Jawa Timur","Jawa","265","19","490","-244"
"2020-08-06","8","August","2020","Kalimantan Barat","Kalimantan","7","0","0","7"
"2020-08-06","8","August","2020","Kalimantan Selatan","Kalimantan","67","0","25","42"
"2020-08-06","8","August","2020","Kalimantan Tengah","Kalimantan","25","4","7","14"
"2020-08-06","8","August","2020","Kalimantan Timur","Kalimantan","36","1","46","-11"
"2020-08-06","8","August","2020","Kalimantan Utara","Kalimantan","4","0","0","4"
"2020-08-06","8","August","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-08-06","8","August","2020","Kepulauan Riau","Sumatera","0","0","0","0"
"2020-08-06","8","August","2020","Lampung","Sumatera","1","0","4","-3"
"2020-08-06","8","August","2020","Maluku","Maluku","46","2","11","33"
"2020-08-06","8","August","2020","Maluku Utara","Maluku","7","0","88","-81"
"2020-08-06","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","27","1","15","11"
"2020-08-06","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-08-06","8","August","2020","Papua","Papua","17","1","49","-33"
"2020-08-06","8","August","2020","Papua Barat","Papua","11","0","39","-28"
"2020-08-06","8","August","2020","Riau","Sumatera","15","0","11","4"
"2020-08-06","8","August","2020","Sulawesi Barat","Sulawesi","20","0","0","20"
"2020-08-06","8","August","2020","Sulawesi Selatan","Sulawesi","179","1","75","103"
"2020-08-06","8","August","2020","Sulawesi Tengah","Sulawesi","0","0","2","-2"
"2020-08-06","8","August","2020","Sulawesi Tenggara","Sulawesi","59","0","56","3"
"2020-08-06","8","August","2020","Sulawesi Utara","Sulawesi","28","1","31","-4"
"2020-08-06","8","August","2020","Sumatera Barat","Sumatera","32","0","12","20"
"2020-08-06","8","August","2020","Sumatera Selatan","Sumatera","50","4","94","-48"
"2020-08-06","8","August","2020","Sumatera Utara","Sumatera","86","1","69","16"
"2020-08-07","8","August","2020","Aceh","Sumatera","53","0","0","53"
"2020-08-07","8","August","2020","Bali","Nusa Tenggara","38","0","9","29"
"2020-08-07","8","August","2020","Banten","Jawa","34","0","15","19"
"2020-08-07","8","August","2020","Bengkulu","Sumatera","0","0","13","-13"
"2020-08-07","8","August","2020","DKI Jakarta","Jawa","665","12","196","457"
"2020-08-07","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","19","0","29","-10"
"2020-08-07","8","August","2020","Jambi","Sumatera","12","0","1","11"
"2020-08-07","8","August","2020","Jawa Barat","Jawa","151","4","62","85"
"2020-08-07","8","August","2020","Jawa Tengah","Jawa","232","8","212","12"
"2020-08-07","8","August","2020","Jawa Timur","Jawa","365","21","576","-232"
"2020-08-07","8","August","2020","Kalimantan Barat","Kalimantan","3","0","3","0"
"2020-08-07","8","August","2020","Kalimantan Selatan","Kalimantan","57","3","121","-67"
"2020-08-07","8","August","2020","Kalimantan Tengah","Kalimantan","37","1","25","11"
"2020-08-07","8","August","2020","Kalimantan Timur","Kalimantan","98","4","58","36"
"2020-08-07","8","August","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-08-07","8","August","2020","Kepulauan Bangka Belitung","Sumatera","3","0","3","0"
"2020-08-07","8","August","2020","Kepulauan Riau","Sumatera","17","0","1","16"
"2020-08-07","8","August","2020","Lampung","Sumatera","4","0","2","2"
"2020-08-07","8","August","2020","Maluku","Maluku","71","0","7","64"
"2020-08-07","8","August","2020","Maluku Utara","Maluku","31","0","4","27"
"2020-08-07","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","15","0","27","-12"
"2020-08-07","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","1","-1"
"2020-08-07","8","August","2020","Papua","Papua","22","0","223","-201"
"2020-08-07","8","August","2020","Papua Barat","Papua","44","0","5","39"
"2020-08-07","8","August","2020","Riau","Sumatera","37","0","9","28"
"2020-08-07","8","August","2020","Sulawesi Barat","Sulawesi","2","0","7","-5"
"2020-08-07","8","August","2020","Sulawesi Selatan","Sulawesi","88","4","74","10"
"2020-08-07","8","August","2020","Sulawesi Tengah","Sulawesi","1","0","1","0"
"2020-08-07","8","August","2020","Sulawesi Tenggara","Sulawesi","27","0","14","13"
"2020-08-07","8","August","2020","Sulawesi Utara","Sulawesi","18","3","30","-15"
"2020-08-07","8","August","2020","Sumatera Barat","Sumatera","41","0","10","31"
"2020-08-07","8","August","2020","Sumatera Selatan","Sumatera","21","4","89","-72"
"2020-08-07","8","August","2020","Sumatera Utara","Sumatera","216","9","52","155"
"2020-08-08","8","August","2020","Aceh","Sumatera","0","0","0","0"
"2020-08-08","8","August","2020","Bali","Nusa Tenggara","38","0","9","29"
"2020-08-08","8","August","2020","Banten","Jawa","22","0","23","-1"
"2020-08-08","8","August","2020","Bengkulu","Sumatera","3","1","0","2"
"2020-08-08","8","August","2020","DKI Jakarta","Jawa","686","11","509","166"
"2020-08-08","8","August","2020","Daerah Istimewa Yogyakarta","Jawa","16","2","27","-13"
"2020-08-08","8","August","2020","Jambi","Sumatera","5","0","0","5"
"2020-08-08","8","August","2020","Jawa Barat","Jawa","241","3","40","198"
"2020-08-08","8","August","2020","Jawa Tengah","Jawa","86","12","78","-4"
"2020-08-08","8","August","2020","Jawa Timur","Jawa","402","24","345","33"
"2020-08-08","8","August","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-08-08","8","August","2020","Kalimantan Selatan","Kalimantan","82","2","42","38"
"2020-08-08","8","August","2020","Kalimantan Tengah","Kalimantan","66","0","40","26"
"2020-08-08","8","August","2020","Kalimantan Timur","Kalimantan","35","1","28","6"
"2020-08-08","8","August","2020","Kalimantan Utara","Kalimantan","1","0","0","1"
"2020-08-08","8","August","2020","Kepulauan Bangka Belitung","Sumatera","0","0","3","-3"
"2020-08-08","8","August","2020","Kepulauan Riau","Sumatera","9","0","0","9"
"2020-08-08","8","August","2020","Lampung","Sumatera","4","0","5","-1"
"2020-08-08","8","August","2020","Maluku","Maluku","6","0","4","2"
"2020-08-08","8","August","2020","Maluku Utara","Maluku","47","0","0","47"
"2020-08-08","8","August","2020","Nusa Tenggara Barat","Nusa Tenggara","24","1","8","15"
"2020-08-08","8","August","2020","Nusa Tenggara Timur","Nusa Tenggara","0","0","0","0"
"2020-08-08","8","August","2020","Papua","Papua","0","1","0","-1"
"2020-08-08","8","August","2020","Papua Barat","Papua","15","0","12","3"
"2020-08-08","8","August","2020","Riau","Sumatera","50","0","4","46"
"2020-08-08","8","August","2020","Sulawesi Barat","Sulawesi","8","0","7","1"
"2020-08-08","8","August","2020","Sulawesi Selatan","Sulawesi","104","0","69","35"
